,ACCESSION,TAXON_ID,TITLE,LINEAGE
38,XM_005724258.1,303518,"PREDICTED: Pundamilia nyererei brain-derived neurotrophic factor (bdnf), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Ovalentaria', 'Cichlomorphae', 'Cichliformes', 'Cichlidae', 'African cichlids', 'Pseudocrenilabrinae', 'Haplochromini', 'Pundamilia', 'Pundamilia nyererei']"
39,XM_006780263.1,32507,"PREDICTED: Neolamprologus brichardi brain-derived neurotrophic factor (bdnf), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Ovalentaria', 'Cichlomorphae', 'Cichliformes', 'Cichlidae', 'African cichlids', 'Pseudocrenilabrinae', 'Lamprologini', 'Neolamprologus', 'Neolamprologus brichardi']"
40,XM_030724800.1,63155,"PREDICTED: Archocentrus centrarchus brain derived neurotrophic factor (bdnf), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Ovalentaria', 'Cichlomorphae', 'Cichliformes', 'Cichlidae', 'New World cichlids', 'Cichlasomatinae', 'Heroini', 'Archocentrus', 'Archocentrus centrarchus']"
41,XM_023287611.2,80972,"PREDICTED: Amphiprion ocellaris brain-derived neurotrophic factor (bdnf), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Ovalentaria', 'Ovalentaria incertae sedis', 'Pomacentridae', 'Amphiprion', 'Amphiprion ocellaris']"
42,XM_022201096.1,80966,"PREDICTED: Acanthochromis polyacanthus brain derived neurotrophic factor (bdnf), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Ovalentaria', 'Ovalentaria incertae sedis', 'Pomacentridae', 'Acanthochromis', 'Acanthochromis polyacanthus']"
43,XM_008293095.1,144197,"PREDICTED: Stegastes partitus brain-derived neurotrophic factor (bdnf), mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Ovalentaria', 'Ovalentaria incertae sedis', 'Pomacentridae', 'Stegastes', 'Stegastes partitus']"
44,XM_031846789.1,433405,"PREDICTED: Anarrhichthys ocellatus brain derived neurotrophic factor (bdnf), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Eupercaria', 'Perciformes', 'Cottioidei', 'Zoarcales', 'Anarhichadidae', 'Anarrhichthys', 'Anarrhichthys ocellatus']"
45,XM_010793243.1,8208,"PREDICTED: Notothenia coriiceps brain-derived neurotrophic factor (bdnf), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Eupercaria', 'Perciformes', 'Notothenioidei', 'Nototheniidae', 'Notothenia', 'Notothenia coriiceps']"
46,XM_019867195.1,109280,"PREDICTED: Hippocampus comes brain derived neurotrophic factor (bdnf), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Syngnathiaria', 'Syngnathiformes', 'Syngnathoidei', 'Syngnathidae', 'Hippocampinae', 'Hippocampus', 'Hippocampus comes']"
47,XM_022767880.1,41447,"PREDICTED: Seriola dumerili brain derived neurotrophic factor (bdnf), mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Carangaria', 'Carangiformes', 'Carangidae', 'Seriola', 'Seriola dumerili']"
48,XM_023424307.1,1841481,"PREDICTED: Seriola lalandi dorsalis brain derived neurotrophic factor (bdnf), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Carangaria', 'Carangiformes', 'Carangidae', 'Seriola', 'Seriola lalandi', 'Seriola lalandi dorsalis']"
49,XM_029498550.1,173247,"PREDICTED: Echeneis naucrates brain derived neurotrophic factor (bdnf), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Carangaria', 'Carangiformes', 'Echeneidae', 'Echeneis', 'Echeneis naucrates']"
50,XM_032509793.1,54343,"PREDICTED: Etheostoma spectabile brain derived neurotrophic factor (bdnf), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Eupercaria', 'Perciformes', 'Percoidei', 'Percidae', 'Etheostomatinae', 'Etheostoma', 'Oligocephalus', 'Etheostoma spectabile']"
51,XM_028581783.1,8167,"PREDICTED: Perca flavescens brain derived neurotrophic factor (bdnf), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Eupercaria', 'Perciformes', 'Percoidei', 'Percidae', 'Percinae', 'Perca', 'Perca flavescens']"
52,XM_031276596.2,283035,"PREDICTED: Sander lucioperca brain-derived neurotrophic factor (bdnf), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Eupercaria', 'Perciformes', 'Percoidei', 'Percidae', 'Luciopercinae', 'Sander', 'Sander lucioperca']"
53,XM_030131251.1,375764,"PREDICTED: Sphaeramia orbicularis brain derived neurotrophic factor (bdnf), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Gobiaria', 'Kurtiformes', 'Apogonoidei', 'Apogonidae', 'Apogoninae', 'Sphaeramia', 'Sphaeramia orbicularis']"
54,XM_029461496.1,56716,"PREDICTED: Cottoperca gobio brain derived neurotrophic factor (bdnf), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Eupercaria', 'Perciformes', 'Notothenioidei', 'Bovichtidae', 'Cottoperca', 'Cottoperca gobio']"
55,XM_010731208.3,215358,"PREDICTED: Larimichthys crocea brain derived neurotrophic factor (bdnf), transcript variant X4, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Eupercaria', 'Eupercaria incertae sedis', 'Sciaenidae', 'Larimichthys', 'Larimichthys crocea']"
56,XM_026378593.1,64144,"PREDICTED: Anabas testudineus brain-derived neurotrophic factor (bdnf), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Anabantaria', 'Anabantiformes', 'Anabantoidei', 'Anabantidae', 'Anabas', 'Anabas testudineus']"
57,XM_018686336.1,8187,"PREDICTED: Lates calcarifer brain derived neurotrophic factor (bdnf), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Carangaria', 'Carangaria incertae sedis', 'Centropomidae', 'Lates', 'Lates calcarifer']"
58,XM_030046750.1,586833,"PREDICTED: Myripristis murdjan brain derived neurotrophic factor (bdnf), mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Holocentrimorphaceae', 'Holocentriformes', 'Holocentridae', 'Myripristinae', 'Myripristis', 'Myripristis murdjan']"
59,XM_020605233.1,43700,"PREDICTED: Monopterus albus brain derived neurotrophic factor (bdnf), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Anabantaria', 'Synbranchiformes', 'Synbranchoidei', 'Synbranchidae', 'Monopterus', 'Monopterus albus']"
60,XM_008310005.3,244447,"PREDICTED: Cynoglossus semilaevis brain derived neurotrophic factor (bdnf), transcript variant X6, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Carangaria', 'Pleuronectiformes', 'Pleuronectoidei', 'Cynoglossidae', 'Cynoglossinae', 'Cynoglossus', 'Cynoglossus semilaevis']"
61,XM_026320191.1,205130,"PREDICTED: Mastacembelus armatus brain derived neurotrophic factor (bdnf), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Anabantaria', 'Synbranchiformes', 'Mastacembeloidei', 'Mastacembelidae', 'Mastacembelus', 'Mastacembelus armatus']"
62,XM_020079828.1,8255,"PREDICTED: Paralichthys olivaceus brain derived neurotrophic factor (bdnf), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Carangaria', 'Pleuronectiformes', 'Pleuronectoidei', 'Paralichthyidae', 'Paralichthys', 'Paralichthys olivaceus']"
63,XM_028401977.1,210632,"PREDICTED: Parambassis ranga brain derived neurotrophic factor (bdnf), mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Ovalentaria', 'Ovalentaria incertae sedis', 'Ambassidae', 'Parambassis', 'Parambassis ranga']"
64,XM_030413189.1,8175,"PREDICTED: Sparus aurata brain derived neurotrophic factor (bdnf), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Eupercaria', 'Spariformes', 'Sparidae', 'Sparus', 'Sparus aurata']"
65,XM_020632519.2,56723,"PREDICTED: Labrus bergylta brain derived neurotrophic factor (bdnf), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Eupercaria', 'Labriformes', 'Labridae', 'Labrus', 'Labrus bergylta']"
66,XM_029144763.1,158456,"PREDICTED: Betta splendens brain derived neurotrophic factor (bdnf), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Anabantaria', 'Anabantiformes', 'Anabantoidei', 'Osphronemidae', 'Macropodinae', 'Betta', 'Betta splendens']"
67,XM_030096988.1,181472,"PREDICTED: Salarias fasciatus brain-derived neurotrophic factor (LOC115392362), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Ovalentaria', 'Blenniimorphae', 'Blenniiformes', 'Blennioidei', 'Blenniidae', 'Salariinae', 'Salarias', 'Salarias fasciatus']"
68,XM_020939026.1,150288,"PREDICTED: Boleophthalmus pectinirostris brain derived neurotrophic factor (bdnf), mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Euacanthomorphacea', 'Percomorphaceae', 'Gobiaria', 'Gobiiformes', 'Gobioidei', 'Gobiidae', 'Oxudercinae', 'Boleophthalmus', 'Boleophthalmus pectinirostris']"
69,XM_030376135.1,8049,"PREDICTED: Gadus morhua brain derived neurotrophic factor (bdnf), transcript variant X1, mRNA","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Actinopterygii', 'Actinopteri', 'Neopterygii', 'Teleostei', 'Osteoglossocephalai', 'Clupeocephala', 'Euteleosteomorpha', 'Neoteleostei', 'Eurypterygia', 'Ctenosquamata', 'Acanthomorphata', 'Paracanthomorphacea', 'Zeiogadaria', 'Gadariae', 'Gadiformes', 'Gadoidei', 'Gadidae', 'Gadus', 'Gadus morhua']"
